ENTRY_Z,FEATURE,MIN_OBS,MIN_STD,NORM,WEIGHTED,WINDOW,accuracy,ap,auroc,base_rate,f1,threshold
1.5,surprisal,2,0.5,none,False,20,0.7241379310344828,0.3531610827899648,0.7020655184872937,0.20689655172413793,0.46853146853146854,4.0
2.5,surprisal,2,0.5,sqrt,True,10,0.6715063520871143,0.3106031310086103,0.6764221767232728,0.20689655172413793,0.4430769230769231,0.6303059538644549
2.0,surprisal,5,1.0,none,True,15,0.631578947368421,0.3413174811493166,0.6979003573005741,0.20689655172413793,0.45576407506702415,0.18382686375018675
1.5,surprisal,5,0.5,none,False,15,0.6733212341197822,0.3542527240404044,0.7077562326869806,0.20689655172413793,0.45454545454545453,3.0
0.5,entropy,5,0.5,none,True,15,0.6842105263157895,0.39771459547370536,0.7289533903408406,0.20689655172413793,0.49122807017543857,5.2952341619905425
1.5,entropy,5,0.25,sqrt,False,5,0.647912885662432,0.3398133679233988,0.6784997390501425,0.20689655172413793,0.4425287356321839,0.7184212081070996
1.0,entropy,5,0.5,len,True,5,0.6715063520871143,0.4224166700905064,0.7439078244811113,0.20689655172413793,0.4783861671469741,0.10084997920929654
3.0,entropy,3,0.25,sqrt,False,5,0.6533575317604355,0.31015567544566247,0.6524147898349993,0.20689655172413793,0.4332344213649852,0.2519763153394848
0.5,surprisal,5,1.0,len,True,15,0.7531760435571688,0.3884473561667294,0.7192079168172146,0.20689655172413793,0.47692307692307695,0.18686552483552768
3.0,entropy,5,0.5,sqrt,False,15,0.7622504537205081,0.28721914383088737,0.6253964430527119,0.20689655172413793,0.4018264840182648,0.07930515857181442
3.0,entropy,5,1.0,none,True,10,0.20689655172413793,0.11233396656004316,0.5,0.20689655172413793,0.34285714285714286,0.0
3.0,entropy,3,1.0,len,True,5,0.20689655172413793,0.11233396656004316,0.5,0.20689655172413793,0.34285714285714286,0.0
3.0,entropy,3,0.5,none,True,20,0.778584392014519,0.27900905898019746,0.6251254566622506,0.20689655172413793,0.4019607843137255,0.054852239384197254
1.5,entropy,5,0.5,none,True,20,0.7132486388384754,0.3782359192666165,0.7224697900357301,0.20689655172413793,0.48366013071895425,1.7809649335993611
1.5,surprisal,3,0.25,sqrt,True,10,0.6098003629764065,0.30578621639736286,0.6736119474888594,0.20689655172413793,0.4386422976501306,1.5938491852462076
1.5,surprisal,5,0.25,none,False,10,0.6297640653357531,0.3337622146569696,0.6887972218876711,0.20689655172413793,0.43646408839779005,3.0
2.5,entropy,2,1.0,sqrt,False,5,0.20689655172413793,0.11233396656004316,0.5,0.20689655172413793,0.34285714285714286,0.0
0.5,surprisal,2,1.0,len,True,20,0.7332123411978222,0.3720328006728039,0.7109478501746357,0.20689655172413793,0.4575645756457565,0.1954955865075679
1.0,entropy,3,0.25,sqrt,True,20,0.515426497277677,0.33655457156255303,0.6789012003693444,0.20689655172413793,0.4258064516129032,0.7396677835832818
0.5,entropy,2,0.5,none,True,15,0.6823956442831216,0.3931284158642178,0.7299971897707656,0.20689655172413793,0.4897959183673469,5.821833600075197
1.5,entropy,3,1.0,none,True,10,0.7695099818511797,0.3065943580962545,0.6507487253603116,0.20689655172413793,0.44541484716157204,0.015089413833132115
1.5,surprisal,2,1.0,len,False,15,0.7078039927404719,0.3350411256166507,0.6855654582680959,0.20689655172413793,0.44673539518900346,0.06289308176100629
0.5,surprisal,2,0.5,len,False,10,0.6569872958257713,0.3544724689534741,0.7066020313942751,0.20689655172413793,0.4489795918367347,0.16666666666666666
2.0,surprisal,5,1.0,sqrt,False,10,0.7586206896551724,0.37897638837363035,0.7109879963065558,0.20689655172413793,0.46586345381526106,0.30151134457776363
0.5,entropy,5,0.5,sqrt,False,15,0.7549909255898367,0.42280798140880615,0.7227708860251315,0.20689655172413793,0.47876447876447875,1.7650452162436565
1.0,surprisal,2,0.5,none,False,20,0.6678765880217786,0.3820885910334339,0.7051868802440885,0.20689655172413793,0.45045045045045046,4.0
1.5,entropy,2,0.5,sqrt,True,20,0.7422867513611615,0.4092473639803125,0.7195491589385363,0.20689655172413793,0.49645390070921985,0.4154653624984978
1.5,surprisal,3,1.0,sqrt,True,15,0.6588021778584392,0.3561554116801817,0.7051969167770685,0.20689655172413793,0.45348837209302323,0.2796013811139745
2.5,entropy,3,1.0,none,False,5,0.20689655172413793,0.11233396656004316,0.5,0.20689655172413793,0.34285714285714286,0.0
2.0,surprisal,5,1.0,len,False,15,0.6279491833030852,0.3392524956461659,0.697880284234614,0.20689655172413793,0.4562334217506631,0.0196078431372549
2.5,entropy,3,0.25,none,False,20,0.4591651542649728,0.24012851107856237,0.6509795656188526,0.20689655172413793,0.404,1.0
3.0,surprisal,2,0.5,len,False,20,0.5444646098003629,0.263481791700014,0.6365871773254647,0.20689655172413793,0.428246013667426,0.02040816326530612
0.5,entropy,2,1.0,len,False,5,0.573502722323049,0.378433701120626,0.7248785579509415,0.20689655172413793,0.4522144522144522,0.13333333333333333
3.0,surprisal,3,0.25,len,False,10,0.4337568058076225,0.26351173242448506,0.6222750812959171,0.20689655172413793,0.3953488372093023,0.03125
2.5,entropy,5,0.25,none,True,10,0.6588021778584392,0.3317135609582327,0.6710024489140471,0.20689655172413793,0.4233128834355828,1.8533103071845924
2.0,entropy,5,0.5,sqrt,False,20,0.7078039927404719,0.35603965078006095,0.7026877835320566,0.20689655172413793,0.4755700325732899,0.2581988897471611
0.5,entropy,2,0.25,sqrt,True,15,0.6642468239564429,0.38289537332782725,0.7088803243807459,0.20689655172413793,0.44108761329305135,2.0443730017394235
2.0,surprisal,3,0.5,none,False,20,0.604355716878403,0.327954341173604,0.6903227749006383,0.20689655172413793,0.42021276595744683,2.0
2.5,entropy,5,1.0,none,True,20,0.20689655172413793,0.11233396656004316,0.5,0.20689655172413793,0.34285714285714286,0.0
0.5,surprisal,3,1.0,len,False,15,0.7622504537205081,0.424486698589772,0.7146814404432132,0.20689655172413793,0.47808764940239046,0.16216216216216217
1.5,surprisal,5,0.25,len,True,5,0.5807622504537205,0.31617198061329493,0.6777168894776988,0.20689655172413793,0.4267990074441687,0.28517597509579956
3.0,surprisal,3,1.0,sqrt,True,15,0.6860254083484574,0.2911394157545445,0.6580553213697861,0.20689655172413793,0.4472843450479233,0.011073480984702814
3.0,entropy,5,0.5,sqrt,False,10,0.7531760435571688,0.23852877801014252,0.6103416435826408,0.20689655172413793,0.38181818181818183,0.07930515857181442
1.0,entropy,3,0.25,len,False,15,0.7241379310344828,0.3249666265215122,0.7011421574531294,0.20689655172413793,0.44525547445255476,0.2125984251968504
2.5,surprisal,2,0.5,none,True,15,0.6497277676950998,0.3294244303036242,0.6844313300413505,0.20689655172413793,0.45938375350140054,2.7131976255364534
2.5,surprisal,5,1.0,len,False,20,0.6896551724137931,0.28195510278471614,0.6590087920028905,0.20689655172413793,0.4605678233438486,0.022222222222222223
3.0,surprisal,3,1.0,sqrt,False,10,0.6751361161524501,0.3051802172007964,0.6481693363844394,0.20689655172413793,0.43174603174603177,0.08362420100070908
3.0,entropy,5,0.5,sqrt,True,5,0.7622504537205081,0.28953508568222686,0.6361756794732828,0.20689655172413793,0.42290748898678415,0.0002451929148185696
2.5,entropy,5,0.5,none,False,15,0.6606170598911071,0.2721053910569634,0.6729093901802561,0.20689655172413793,0.4417910447761194,1.0
0.5,surprisal,5,1.0,none,False,10,0.6733212341197822,0.3818903132249763,0.7116704805491991,0.20689655172413793,0.46107784431137727,4.0
1.5,entropy,2,0.5,none,False,5,0.6950998185117967,0.3569878201090661,0.7153639246858565,0.20689655172413793,0.4909090909090909,3.0
3.0,entropy,2,0.5,sqrt,False,15,0.7604355716878403,0.2848926785355788,0.6240515476333856,0.20689655172413793,0.4,0.07930515857181442
0.5,surprisal,5,0.5,sqrt,True,15,0.6860254083484574,0.37389954268602876,0.7172407563531253,0.20689655172413793,0.4804804804804805,1.6787588457131282
2.0,entropy,5,1.0,len,True,10,0.20689655172413793,0.12719954759369478,0.507406961339275,0.20689655172413793,0.34285714285714286,0.0
2.0,entropy,5,1.0,sqrt,True,5,0.20689655172413793,0.13518654684287548,0.518226343891766,0.20689655172413793,0.34285714285714286,0.0
3.0,surprisal,2,0.5,none,False,10,0.6805807622504537,0.30288174527243295,0.691948693243406,0.20689655172413793,0.4394904458598726,2.0
0.5,surprisal,2,1.0,len,True,15,0.7586206896551724,0.3731008746414452,0.7090810550403469,0.20689655172413793,0.46153846153846156,0.21004059294171337
1.0,entropy,2,0.5,len,True,10,0.6551724137931034,0.4052920743059846,0.7333293187201413,0.20689655172413793,0.47802197802197804,0.10746930034845446
0.5,surprisal,2,0.25,none,True,20,0.6715063520871143,0.36519405246218645,0.694287205427757,0.20689655172413793,0.45645645645645644,14.869618814625136
2.5,entropy,2,0.25,sqrt,False,5,0.5353901996370236,0.3040568769784036,0.6632542454534506,0.20689655172413793,0.42342342342342343,0.2519763153394848
3.0,surprisal,3,0.5,sqrt,True,10,0.617059891107078,0.30668091066251746,0.680717812838733,0.20689655172413793,0.4461942257217848,0.24746115725513723
2.0,entropy,2,0.5,none,False,20,0.691470054446461,0.31009005718523547,0.7049460034525673,0.20689655172413793,0.4551282051282051,2.0
3.0,entropy,2,0.25,none,True,5,0.6442831215970962,0.35270597436584683,0.6666666666666666,0.20689655172413793,0.4235294117647059,1.6464075948350319
2.0,entropy,2,0.25,sqrt,False,15,0.6061705989110708,0.29030490865784303,0.6549138865470312,0.20689655172413793,0.41823056300268097,0.4629100498862757
3.0,entropy,2,1.0,len,True,20,0.20689655172413793,0.11233396656004316,0.5,0.20689655172413793,0.34285714285714286,0.0
1.0,surprisal,3,1.0,none,True,10,0.6424682395644283,0.3718070198247864,0.7102854389979526,0.20689655172413793,0.4602739726027397,2.139772614411666
1.5,entropy,3,1.0,none,True,5,0.7586206896551724,0.2991239309080369,0.6543016580352483,0.20689655172413793,0.44813278008298757,0.000794515851012978
1.0,surprisal,5,0.5,none,False,15,0.6297640653357531,0.37278137211078005,0.7054277570356097,0.20689655172413793,0.45161290322580644,3.0
1.0,surprisal,3,0.25,none,True,20,0.6969147005444646,0.34336180278665546,0.6868200248906018,0.20689655172413793,0.44518272425249167,13.698617632363806
2.0,entropy,5,1.0,sqrt,False,15,0.20689655172413793,0.12281358268141408,0.5062728331125296,0.20689655172413793,0.34285714285714286,0.0
2.5,entropy,3,0.5,sqrt,True,5,0.6860254083484574,0.35716954235462667,0.6779075836043197,0.20689655172413793,0.45425867507886436,0.012075152694025433
3.0,entropy,3,1.0,sqrt,True,15,0.20689655172413793,0.11233396656004316,0.5,0.20689655172413793,0.34285714285714286,0.0
1.5,surprisal,5,0.5,len,True,20,0.6116152450090744,0.30531358010132936,0.66949696896704,0.20689655172413793,0.4397905759162304,0.11926353222676972
1.0,surprisal,3,0.25,len,True,15,0.5281306715063521,0.27320423782454384,0.6238006343088843,0.20689655172413793,0.41964285714285715,0.23981018845356275
3.0,entropy,2,0.5,none,False,10,0.7513611615245009,0.19706873745507086,0.6104420089124413,0.20689655172413793,0.38009049773755654,1.0
0.5,entropy,5,1.0,len,False,10,0.6460980036297641,0.45894744841157226,0.7426432213256253,0.20689655172413793,0.48,0.12903225806451613
1.5,surprisal,5,0.25,sqrt,True,5,0.6642468239564429,0.3397879753629836,0.6979505399654743,0.20689655172413793,0.45103857566765576,2.1275341793229097
2.5,surprisal,5,0.5,sqrt,False,20,0.6642468239564429,0.33408025965713745,0.6741639568027621,0.20689655172413793,0.43425076452599387,0.2519763153394848
2.0,entropy,3,0.5,none,False,20,0.6969147005444646,0.31035212825731345,0.7081075113412822,0.20689655172413793,0.459546925566343,2.0
2.5,entropy,3,1.0,sqrt,True,20,0.20689655172413793,0.11233396656004316,0.5,0.20689655172413793,0.34285714285714286,0.0
2.5,surprisal,2,0.5,none,False,5,0.7277676950998185,0.3393069806844582,0.6971476173270705,0.20689655172413793,0.4485294117647059,3.0
2.5,entropy,2,0.25,none,False,5,0.676950998185118,0.29206629518632293,0.67794772973624,0.20689655172413793,0.41830065359477125,3.0
2.5,entropy,3,0.25,none,True,15,0.455535390199637,0.32680027045762833,0.6395881006864989,0.20689655172413793,0.40476190476190477,0.014243294525974726
3.0,entropy,5,0.5,len,False,5,0.7604355716878403,0.3013498233282525,0.6350214781805773,0.20689655172413793,0.42105263157894735,0.006289308176100629
3.0,surprisal,5,0.25,len,True,15,0.5281306715063521,0.276357739090977,0.6242322052270264,0.20689655172413793,0.4144144144144144,0.045096132508037026
2.0,surprisal,2,0.5,none,True,20,0.6460980036297641,0.33461863657147706,0.6894897426632944,0.20689655172413793,0.4568245125348189,3.5567271067885478
0.5,surprisal,3,0.25,len,True,20,0.515426497277677,0.27839323798541665,0.6297322253000923,0.20689655172413793,0.4105960264900662,0.2844236362487724
0.5,entropy,5,0.25,sqrt,True,20,0.7386569872958257,0.37469661342504895,0.7123931109237625,0.20689655172413793,0.45864661654135336,2.288662619220228
0.5,entropy,5,1.0,len,True,5,0.6860254083484574,0.4665243310296315,0.7580894455819182,0.20689655172413793,0.4835820895522388,0.0548003243092845
2.0,surprisal,3,0.5,sqrt,True,20,0.662431941923775,0.32260749657149157,0.68007547472801,0.20689655172413793,0.44642857142857145,0.7621487374828527
1.0,entropy,2,1.0,len,False,5,0.6878402903811253,0.3989189522030685,0.7205829218354811,0.20689655172413793,0.4625,0.05405405405405406
2.5,entropy,5,0.5,sqrt,False,10,0.662431941923775,0.3231226565235167,0.6690252519169778,0.20689655172413793,0.44642857142857145,0.07930515857181442
0.5,entropy,3,1.0,sqrt,True,10,0.7313974591651543,0.4500328116792349,0.757416997872255,0.20689655172413793,0.5099337748344371,0.3752709618535339
1.5,entropy,3,0.25,none,True,15,0.6225045372050817,0.33714225871722314,0.6691958729776386,0.20689655172413793,0.4157303370786517,4.148712778893843
3.0,entropy,5,0.5,len,True,5,0.7622504537205081,0.2976871213310693,0.6362961178690433,0.20689655172413793,0.42290748898678415,3.783408814347514e-05
3.0,entropy,2,1.0,len,False,5,0.20689655172413793,0.11233396656004316,0.5,0.20689655172413793,0.34285714285714286,0.0
1.5,entropy,2,0.25,none,True,20,0.5989110707803993,0.33273116885814386,0.6705809145288851,0.20689655172413793,0.41379310344827586,3.705550620980005
3.0,entropy,3,0.5,len,True,20,0.7658802177858439,0.28898795557509654,0.6252659681239713,0.20689655172413793,0.4,8.894305046001027e-05
3.0,entropy,3,1.0,sqrt,True,10,0.20689655172413793,0.11233396656004316,0.5,0.20689655172413793,0.34285714285714286,0.0
1.0,entropy,2,0.25,none,True,5,0.6424682395644283,0.3539594504241931,0.7012525593159099,0.20689655172413793,0.4602739726027397,7.489966758227721
2.0,surprisal,2,0.5,sqrt,False,10,0.7114337568058077,0.34758033130829546,0.680707776305753,0.20689655172413793,0.43010752688172044,0.5039526306789696
1.5,surprisal,5,0.25,none,True,20,0.6969147005444646,0.3237831155767552,0.6823035850495804,0.20689655172413793,0.4414715719063545,10.364746270492525
1.0,entropy,2,0.5,none,False,20,0.617059891107078,0.380600693138764,0.7252499096712032,0.20689655172413793,0.45758354755784064,4.0
1.5,entropy,3,0.25,len,False,15,0.4537205081669691,0.26511896255945155,0.6306957324661769,0.20689655172413793,0.40159045725646125,0.08108108108108109
2.5,surprisal,3,0.5,sqrt,True,5,0.7277676950998185,0.33709229955731795,0.6962744389578064,0.20689655172413793,0.4485294117647059,1.0212063502168895
0.5,surprisal,2,0.25,len,False,15,0.6442831215970962,0.32690565307902913,0.6944979726203381,0.20689655172413793,0.449438202247191,0.17073170731707318
1.0,surprisal,3,1.0,sqrt,True,20,0.73502722323049,0.3819389536455149,0.7164679433136617,0.20689655172413793,0.4552238805970149,0.8391050424140326
0.5,entropy,3,1.0,len,False,15,0.73502722323049,0.44272388626262793,0.750411497852182,0.20689655172413793,0.4859154929577465,0.1891891891891892
2.5,surprisal,5,0.5,sqrt,True,20,0.6569872958257713,0.30550951055769154,0.6718455176843711,0.20689655172413793,0.4553314121037464,0.4441202614957334
1.0,entropy,3,1.0,len,True,15,0.7495462794918331,0.4175740954621735,0.7245975350275001,0.20689655172413793,0.4566929133858268,0.0178655611191684
1.0,surprisal,2,0.5,len,True,10,0.6424682395644283,0.3032057392930261,0.6679814524870529,0.20689655172413793,0.43874643874643876,0.22159561690419238
1.0,entropy,3,0.25,sqrt,False,10,0.6860254083484574,0.3763156118406072,0.6993355815167208,0.20689655172413793,0.4437299035369775,1.1669199319831565
0.5,entropy,5,1.0,sqrt,True,15,0.7332123411978222,0.45340488011660124,0.7523184391183909,0.20689655172413793,0.5050505050505051,0.3594286952596749
3.0,entropy,5,1.0,none,True,5,0.20689655172413793,0.11233396656004316,0.5,0.20689655172413793,0.34285714285714286,0.0
3.0,surprisal,5,1.0,len,True,20,0.7005444646098004,0.2852887439844323,0.654442169496969,0.20689655172413793,0.45182724252491696,0.004027663854763351
2.5,surprisal,3,1.0,len,True,10,0.6551724137931034,0.2908223515252305,0.6545324982937893,0.20689655172413793,0.4411764705882353,0.0050097046365925125
3.0,entropy,5,0.25,none,True,20,0.5753176043557169,0.28196144275170354,0.6094985748123168,0.20689655172413793,0.38421052631578945,0.22849960704460592
1.5,entropy,2,0.25,none,False,5,0.6152450090744102,0.3285713318000881,0.6850636316190934,0.20689655172413793,0.4479166666666667,4.0
2.0,surprisal,5,0.5,sqrt,False,10,0.6896551724137931,0.34498957905303385,0.6892187562728331,0.20689655172413793,0.44660194174757284,0.42008402520840293
3.0,surprisal,2,0.5,len,False,15,0.5317604355716878,0.26853307346714184,0.6443454173190413,0.20689655172413793,0.42410714285714285,0.0136986301369863
0.5,surprisal,3,1.0,none,False,5,0.6569872958257713,0.39263552080804465,0.7102252198000722,0.20689655172413793,0.4584527220630373,4.0
2.0,entropy,2,0.5,none,True,5,0.662431941923775,0.37967345173510936,0.7180938616564294,0.20689655172413793,0.4685714285714286,0.571872851771785
1.0,surprisal,5,1.0,none,True,15,0.6497277676950998,0.36972124450625377,0.7139086274037496,0.20689655172413793,0.46831955922865015,1.7804086779704515
3.0,surprisal,3,0.25,len,True,5,0.5335753176043557,0.28946740563445195,0.6466337468384921,0.20689655172413793,0.41189931350114417,0.13743179561176
3.0,entropy,3,1.0,none,True,10,0.20689655172413793,0.11233396656004316,0.5,0.20689655172413793,0.34285714285714286,0.0
2.5,surprisal,2,1.0,sqrt,True,5,0.6896551724137931,0.3219771280915722,0.6701794532096832,0.20689655172413793,0.45016077170418006,0.10059471469856095
3.0,surprisal,2,0.25,len,True,5,0.5226860254083484,0.2821600808320547,0.6373198442330081,0.20689655172413793,0.40898876404494383,0.13743179561176
3.0,entropy,5,1.0,sqrt,False,20,0.20689655172413793,0.11233396656004316,0.5,0.20689655172413793,0.34285714285714286,0.0
2.0,entropy,5,1.0,sqrt,False,5,0.20689655172413793,0.14013483929116793,0.5183869284194468,0.20689655172413793,0.34285714285714286,0.0
2.5,surprisal,2,0.5,none,True,10,0.6279491833030852,0.3314788527810439,0.687944116584367,0.20689655172413793,0.4562334217506631,2.287575091881445
3.0,entropy,2,0.25,len,True,15,0.5045372050816697,0.22500153791040872,0.5597775904291622,0.20689655172413793,0.3724137931034483,0.0034829254906258225
1.0,surprisal,3,1.0,sqrt,False,10,0.6896551724137931,0.41199016951278217,0.718445140310731,0.20689655172413793,0.4672897196261682,0.4743416490252569
2.0,surprisal,5,1.0,none,False,15,0.720508166969147,0.32923457300852305,0.7076859769561202,0.20689655172413793,0.45390070921985815,2.0
2.5,entropy,2,0.5,len,True,10,0.6551724137931034,0.33545162194511136,0.6743145047974628,0.20689655172413793,0.4476744186046512,8.814888302789969e-05
2.0,surprisal,3,0.5,len,False,15,0.47549909255898365,0.28394212935293067,0.65678068168132,0.20689655172413793,0.41379310344827586,0.03125
2.0,entropy,5,1.0,sqrt,True,15,0.20689655172413793,0.12244808560539068,0.5062527600465695,0.20689655172413793,0.34285714285714286,0.0
2.5,entropy,2,0.25,sqrt,False,20,0.44101633393829404,0.2862485380852943,0.6173471436027139,0.20689655172413793,0.40077821011673154,0.105999788000636
2.5,entropy,2,1.0,none,True,20,0.20689655172413793,0.11233396656004316,0.5,0.20689655172413793,0.34285714285714286,0.0
1.5,surprisal,2,0.5,len,True,15,0.588021778584392,0.29888918400849523,0.6573929101931029,0.20689655172413793,0.43672456575682383,0.12770792387289187
0.5,entropy,5,0.25,sqrt,False,10,0.6987295825771325,0.4004110971238998,0.7083283150668434,0.20689655172413793,0.47468354430379744,1.4055638569974547
2.0,entropy,2,0.25,len,True,20,0.3956442831215971,0.2482940716575778,0.5782749207113894,0.20689655172413793,0.3912248628884826,0.011733952140783419
2.5,surprisal,3,1.0,len,True,15,0.6569872958257713,0.29876115088881605,0.6582359789634269,0.20689655172413793,0.4489795918367347,0.005323141050274938
2.5,entropy,5,1.0,sqrt,True,15,0.20689655172413793,0.11233396656004316,0.5,0.20689655172413793,0.34285714285714286,0.0
2.0,surprisal,5,1.0,none,True,5,0.6606170598911071,0.3557826431689059,0.6974788229154121,0.20689655172413793,0.45481049562682213,0.6582571983224623
2.0,surprisal,3,1.0,sqrt,True,20,0.631578947368421,0.3378444659186528,0.6913465012646032,0.20689655172413793,0.44986449864498645,0.0828241409776136
3.0,surprisal,2,0.5,sqrt,True,15,0.6497277676950998,0.3086673104002897,0.6706411337267655,0.20689655172413793,0.4469914040114613,0.3679455472245449
1.5,surprisal,2,0.25,none,False,20,0.676950998185118,0.34499718413509484,0.6934039905255128,0.20689655172413793,0.4472049689440994,4.0
3.0,surprisal,5,0.25,len,False,15,0.5462794918330308,0.2707323148335284,0.641745955277209,0.20689655172413793,0.4075829383886256,0.03937007874015748
3.0,entropy,3,0.25,none,False,15,0.5081669691470054,0.2577700702924646,0.6234593921875627,0.20689655172413793,0.3741339491916859,1.0
1.5,surprisal,2,1.0,sqrt,True,5,0.647912885662432,0.3748316304060714,0.700851097996708,0.20689655172413793,0.4519774011299435,0.2647266848972645
1.5,entropy,5,1.0,sqrt,False,15,0.7604355716878403,0.28571218065445914,0.6406620097153639,0.20689655172413793,0.4260869565217391,0.07930515857181442
2.5,surprisal,3,1.0,none,True,15,0.6860254083484574,0.3160755310066816,0.6713436910353687,0.20689655172413793,0.4507936507936508,0.6139193062692581
2.5,surprisal,2,0.5,len,False,10,0.6950998185117967,0.266980461735878,0.6276345899072624,0.20689655172413793,0.4,0.06299212598425197
2.5,entropy,3,0.25,none,False,5,0.5716878402903811,0.2918240697750542,0.6784294833192822,0.20689655172413793,0.42718446601941745,2.0
1.5,entropy,3,1.0,none,True,15,0.7840290381125227,0.30727281376488186,0.6465936007065719,0.20689655172413793,0.4413145539906103,0.04506232285819989
2.5,entropy,5,0.5,sqrt,False,5,0.691470054446461,0.3365360953888114,0.6674495162391103,0.20689655172413793,0.43333333333333335,0.14744195615489714
0.5,entropy,3,0.25,sqrt,False,10,0.691470054446461,0.3996069375956627,0.7052069533100486,0.20689655172413793,0.46875,1.5
1.5,entropy,2,0.25,len,True,20,0.3666061705989111,0.2629731034002482,0.5887229515436188,0.20689655172413793,0.3844797178130511,0.03490759227879033
2.0,surprisal,5,0.25,len,True,20,0.5172413793103449,0.2733302188145891,0.6210205146734112,0.20689655172413793,0.41409691629955947,0.07897776723579772
0.5,entropy,2,1.0,none,True,5,0.6696914700544465,0.41774682214320885,0.7424625637319844,0.20689655172413793,0.5054347826086957,1.4222529070917629
1.5,entropy,5,0.25,none,True,20,0.647912885662432,0.33420116262654864,0.6748263679794452,0.20689655172413793,0.4260355029585799,3.88843973019359
3.0,surprisal,3,1.0,len,False,10,0.6751361161524501,0.2586062542597142,0.638343570596973,0.20689655172413793,0.43174603174603177,0.006993006993006993
2.0,entropy,2,0.5,sqrt,False,5,0.6969147005444646,0.3804743344498995,0.7167991489020032,0.20689655172413793,0.47648902821316613,0.2581988897471611
1.5,surprisal,2,0.25,none,True,15,0.6442831215970962,0.3428583801088353,0.6839897225902284,0.20689655172413793,0.44,9.828985623321842
1.5,entropy,2,1.0,len,True,20,0.7622504537205081,0.31207972592565636,0.6469448793608735,0.20689655172413793,0.4329004329004329,0.00018726370099813957
3.0,surprisal,5,1.0,sqrt,True,15,0.6969147005444646,0.29172578467285554,0.6614577060500221,0.20689655172413793,0.4524590163934426,0.011073480984702814
0.5,surprisal,2,1.0,len,True,10,0.7005444646098004,0.3695975254591174,0.704223373078004,0.20689655172413793,0.4444444444444444,0.16935942145831473
2.5,entropy,2,1.0,len,False,20,0.20689655172413793,0.11233396656004316,0.5,0.20689655172413793,0.34285714285714286,0.0
2.0,entropy,3,0.5,len,False,20,0.5898366606170599,0.3423714937402324,0.6776667068127986,0.20689655172413793,0.43781094527363185,0.030303030303030304
0.5,entropy,2,0.25,len,False,10,0.6424682395644283,0.36730693618342025,0.7006905134690272,0.20689655172413793,0.45429362880886426,0.2619047619047619
1.5,surprisal,2,0.5,sqrt,True,15,0.6370235934664247,0.343534871223092,0.6936247942510739,0.20689655172413793,0.46236559139784944,0.8260411007453956
1.0,surprisal,3,0.5,sqrt,True,20,0.6551724137931034,0.3636358661855669,0.7033200851097997,0.20689655172413793,0.4602272727272727,1.234952057257422
0.5,surprisal,5,0.5,none,False,5,0.6715063520871143,0.3787125857234003,0.7060700951463327,0.20689655172413793,0.45317220543806647,5.0
2.0,surprisal,3,0.5,len,True,15,0.6297640653357531,0.3017801190149028,0.6611265004616805,0.20689655172413793,0.4426229508196721,0.11277026171566056
1.0,surprisal,5,0.25,sqrt,False,15,0.705989110707804,0.3978856752702318,0.7111485808342366,0.20689655172413793,0.46357615894039733,0.769800358919501
1.5,surprisal,2,0.25,len,False,10,0.5571687840290381,0.2566229870358234,0.6356437432253402,0.20689655172413793,0.4077669902912621,0.0945945945945946
2.5,entropy,5,1.0,sqrt,True,5,0.20689655172413793,0.11233396656004316,0.5,0.20689655172413793,0.34285714285714286,0.0
2.0,entropy,3,1.0,none,False,5,0.20689655172413793,0.12848730066994513,0.5183066361556065,0.20689655172413793,0.34285714285714286,0.0
1.5,entropy,5,0.5,len,False,20,0.6134301270417423,0.36952167236002437,0.7081878036051227,0.20689655172413793,0.4634760705289673,0.058823529411764705
3.0,surprisal,3,0.5,sqrt,True,15,0.6551724137931034,0.3113478764828608,0.6735517282909792,0.20689655172413793,0.4508670520231214,0.3679455472245449
3.0,entropy,2,0.5,len,True,10,0.7658802177858439,0.27548801662056566,0.615259544742864,0.20689655172413793,0.3886255924170616,0.0007544706916566057
1.5,entropy,5,0.25,none,True,15,0.6515426497277677,0.3373595696614227,0.6749367698422257,0.20689655172413793,0.4319526627218935,4.164193386201376
2.5,entropy,3,0.5,none,False,15,0.6588021778584392,0.27172924761881473,0.676492432454133,0.20689655172413793,0.4470588235294118,1.0
3.0,surprisal,5,1.0,len,True,5,0.7096188747731398,0.2928348445226786,0.6603436508892369,0.20689655172413793,0.4594594594594595,0.002954854872595294
2.0,entropy,5,1.0,none,True,10,0.20689655172413793,0.12239587173738735,0.5073668152073548,0.20689655172413793,0.34285714285714286,0.0
3.0,surprisal,3,1.0,len,True,15,0.6842105263157895,0.2866360885249433,0.6518728170540768,0.20689655172413793,0.445859872611465,0.0014416444301653204
2.0,entropy,3,0.5,len,False,5,0.5644283121597096,0.3444726659966854,0.700640330804127,0.20689655172413793,0.4444444444444444,0.024390243902439025
2.0,entropy,3,0.25,sqrt,False,10,0.6442831215970962,0.3117051654981026,0.6733409610983981,0.20689655172413793,0.43352601156069365,0.50709255283711
2.5,surprisal,2,0.25,len,False,15,0.515426497277677,0.25015750546335175,0.624352643622787,0.20689655172413793,0.4053452115812918,0.050314465408805034
2.0,surprisal,3,0.25,sqrt,True,5,0.6460980036297641,0.32831362848371015,0.6860973945160384,0.20689655172413793,0.4314868804664723,1.8912227279956226
